~id,name:String,~label,abbreviation:String
3539,microsoft system center orchestrator,business and office support applications,
3540,microsoft teams,business and office support applications,
3541,microsoft visio,business and office support applications,
3542,microsoft word,business and office support applications,
3543,midas,business and office support applications,
3544,mindmanager,business and office support applications,
3545,misys loaniq,business and office support applications,
3546,misys summit ft,business and office support applications,
3547,misys trade portal,business and office support applications,
3548,moodle,business and office support applications,lms system
3549,mozilla firefox,business and office support applications,
3550,multi+,business and office support applications,
3551,multiarchive,business and office support applications,
3552,murex,business and office support applications,mx.3
3553,mychart bedside,business and office support applications,sundhedsplatformen
3554,nakisa sap lease administration,business and office support applications,
3555,navision,business and office support applications,
3556,navision application server,business and office support applications,
3557,navision attain,business and office support applications,
3558,navision stat,business and office support applications,
3559,netapp,business and office support applications,
3560,netreveal,business and office support applications,
3561,network note manager,business and office support applications,nnm
3562,nextgen crm,business and office support applications,
3563,nintex forms,business and office support applications,
3564,nintex workflow,business and office support applications,
3565,nintex workflow cloud,business and office support applications,
3566,nova project management system,business and office support applications,
3567,novell groupwise,business and office support applications,
3568,novell identity manager,business and office support applications,
3569,ocr,business and office support applications,
3570,omada identity suite,business and office support applications,
3571,open view operation,business and office support applications,ovo
3572,openidm,business and office support applications,
3573,openoffice,business and office support applications,
3574,opentext exstream,business and office support applications,
3575,opentext vim for sap,business and office support applications,
3576,opus booking,business and office support applications,
3577,opus journal,business and office support applications,
3578,opus medicine,business and office support applications,
3579,opus patient,business and office support applications,
3580,opus patient progress,business and office support applications,
3581,opus workplace,business and office support applications,
3582,oracle access manager,business and office support applications,oam
3583,oracle adaptive access manager,business and office support applications,oaam
3584,oracle appstech,business and office support applications,
3585,oracle atg web commerce,business and office support applications,
3586,oracle bpel,business and office support applications,
3587,oracle e-business suite,business and office support applications,ebs
3588,oracle e-business suite finance,business and office support applications,
3589,oracle e-business suite hr,business and office support applications,
3590,oracle e-business suite logistics,business and office support applications,
3591,oracle enterprise single-sign-on,business and office support applications,esso
3592,oracle entitlements server,business and office support applications,oes
3593,oracle exadata,business and office support applications,
3594,oracle fa,business and office support applications,
3595,oracle flexcube core banking,business and office support applications,
3596,oracle fusion middleware,business and office support applications,ofm
3597,oracle hrms,business and office support applications,
3598,oracle hyperion enterprise,business and office support applications,
3599,oracle identity analytics,business and office support applications,oia
3600,oracle identity federation,business and office support applications,oif
3601,oracle identity manager,business and office support applications,oim
3602,oracle internet directory,business and office support applications,oid
3603,oracle jd edwards enterpriseone,business and office support applications,
3604,oracle metasolv,business and office support applications,
3605,oracle primavera p6,business and office support applications,enterprise ppm
3606,oracle primavera p6 analytics,business and office support applications,
3607,oracle primavera unifier,business and office support applications,
3608,oracle sfm,business and office support applications,service fulfillment manager
3609,oracle universal content management,business and office support applications,ucm
3610,orbus iserver,business and office support applications,
3611,osisoft pi,business and office support applications,
3612,oxid eshop,business and office support applications,
3613,papyrus,business and office support applications,
3614,pega bix,business and office support applications,business intelligence exchange
3615,pega cpm,business and office support applications,customer process manager
3616,pega crm,business and office support applications,
3617,pegarules process commander,business and office support applications,
3618,pentaho bi suite,business and office support applications,
3619,peoplesoft,business and office support applications,
3620,peoplesoft crm,business and office support applications,
3621,peoplesoft vantive,business and office support applications,
3622,peregrine servicecenter,business and office support applications,
3623,pert,business and office support applications,program,evaluation and review technique
3624,pm3,business and office support applications,
3625,podio,business and office support applications,
3626,portfolio for jira,business and office support applications,
3627,process flow,business and office support applications,ux
3628,proconcept,business and office support applications,
3629,profilestage,business and office support applications,
3630,progress actional,business and office support applications,
3631,progress datadirect shadow,business and office support applications,
3632,progress dataxtend semantic integrator,business and office support applications,si
3633,progress sonic esb,business and office support applications,
3634,progress sonicmq,business and office support applications,
3635,progress webspeed,business and office support applications,
3636,prophix,business and office support applications,performance management
3637,proteus,business and office support applications,warehouse management
3638,public 360,business and office support applications,
3639,qlik sense,business and office support applications,
3640,qlikview,business and office support applications,
3641,quadient inspire,business and office support applications,
3642,qualitystage,business and office support applications,
3643,qualiware analytics,business and office support applications,qa
3644,qualiware business modeler,business and office support applications,qbm
3645,qualiware compliance audit and improvement,business and office support applications,cai
3646,qualiware enterprise architecture,business and office support applications,qea
3647,qualiware enterprise integrator,business and office support applications,qei
3648,qualiware enterprise publisher,business and office support applications,qep
3649,qualiware excellence manager,business and office support applications,qem
3650,qualiware health care,business and office support applications,qch
3651,qualiware integration server client,business and office support applications,qis
3652,qualiware lifecycle manager,business and office support applications,qlm
3653,qualiware social behavior warehouse,business and office support applications,sbw
3654,quark express,business and office support applications,
3655,readium,business and office support applications,
3656,red hat identity management,business and office support applications,
3657,redmine,business and office support applications,
3658,redprarie wms,business and office support applications,
3659,relation plus,business and office support applications,
3660,remedy applications,business and office support applications,
3661,remedy ars,business and office support applications,
3662,remedy cmdb,business and office support applications,
3663,renaissance erp,business and office support applications,
3664,resource management system,business and office support applications,
3665,reuter's condor,business and office support applications,
3666,reuters market data system,business and office support applications,rmds
3667,rightnow contact center experience,business and office support applications,
3668,rightnow social experience,business and office support applications,
3669,rightnow web experience,business and office support applications,
3670,riskit,business and office support applications,
3671,rms,business and office support applications,
3672,sailpoint identityiq,business and office support applications,iiq
3673,salesforce lightning,business and office support applications,
3674,salesforce marketing,business and office support applications,
3675,salesforce pardot,business and office support applications,
3676,salesforce sales,business and office support applications,
3677,salesforce service,business and office support applications,
3678,sanchez profile,business and office support applications,
3679,sap ale,business and office support applications,application link enabling
3680,sap am,business and office support applications,asset management
3681,sap apo,business and office support applications,advanced planner and optimizer
3682,sap authorizations,business and office support applications,
3683,sap basis,business and office support applications,
3684,sap bc,business and office support applications,abap/4
3685,sap bex,business and office support applications,business explorer
3686,sap bi,business and office support applications,business intelligence
3687,sap bo,business and office support applications,business objects
3688,sap bods,business and office support applications,business objects data services
3689,sap bpc,business and office support applications,planning & consolidation
3690,sap bsp,business and office support applications,business server page
3691,sap business blueprint,business and office support applications,
3692,sap business one,business and office support applications,
3693,sap business workflow,business and office support applications,
3694,sap bw,business and office support applications,business warehouse
3695,sap ca,business and office support applications,cross-application components
3696,sap cats,business and office support applications,cross application time sheet
3697,sap co,business and office support applications,controlling
3698,sap crm,business and office support applications,customer relationship management
3699,sap cs,business and office support applications,customer service
3700,sap dms,business and office support applications,document management system
3701,sap ds,business and office support applications,data services
3702,sap dvm,business and office support applications,data volume management
3703,sap ebp,business and office support applications,enterprice buyer professional
3704,sap ec,business and office support applications,enterprise controlling
3705,sap ecc,business and office support applications,
3706,sap edocument,business and office support applications,
3707,sap ehs,business and office support applications,environment,health & safety
3708,sap ehsm,business and office support applications,environment,health & safety management
3709,sap ep,business and office support applications,enterprise portal
3710,sap ewm,business and office support applications,extended warehouse management
3711,sap f&r,business and office support applications,forecasting and replenishment
3712,sap fi,business and office support applications,finance
3713,sap fico,business and office support applications,finance & controlling
3714,sap financials,business and office support applications,
3715,sap for life sciences,business and office support applications,
3716,sap fs,business and office support applications,financial services
3717,sap grc,business and office support applications,governance,risk,and compliance
3718,sap gtm,business and office support applications,global trade management
3719,sap hana,business and office support applications,
3720,sap hcm,business and office support applications,human capital management
3721,sap hr,business and office support applications,human resources
3722,sap hybris,business and office support applications,
3723,sap ilm,business and office support applications,information lifecycle management
3724,sap im,business and office support applications,investment management
3725,sap is-a,business and office support applications,automotive
3726,sap is-adec,business and office support applications,aerospace and defence
3727,sap is-afs,business and office support applications,apparel and footwear
3728,sap is-b,business and office support applications,banking
3729,sap is-bev,business and office support applications,beverage
3730,sap is-cwm,business and office support applications,catch weight management
3731,sap is-h,business and office support applications,healthcare
3732,sap is-her,business and office support applications,higher education & research
3733,sap is-hss,business and office support applications,hospitality management
3734,sap is-ht,business and office support applications,high tech
3735,sap is-m,business and office support applications,media
3736,sap is-min,business and office support applications,mining
3737,sap is-mp,business and office support applications,milling or is-mill
3738,sap is-oil,business and office support applications,oil and gas
3739,sap is-ps,business and office support applications,public sector
3740,sap is-r,business and office support applications,retail
3741,sap is-re,business and office support applications,real estate
3742,sap is-rea,business and office support applications,recycle administration
3743,sap is-sp,business and office support applications,service provider
3744,sap is-t,business and office support applications,telecommunications
3745,sap is-u,business and office support applications,utilities
3746,sap list viewer,business and office support applications,alv
3747,sap lsmw,business and office support applications,sap legacy system migration workbench
3748,sap lumira,business and office support applications,
3749,sap marketplace,business and office support applications,
3750,sap mdg,business and office support applications,master data governance
3751,sap mdm,business and office support applications,master data management
3752,sap mfs,business and office support applications,material flow system
3753,sap mm,business and office support applications,material management
3754,sap mobilebusiness,business and office support applications,
3755,sap netweaver,business and office support applications,
3756,sap pi,business and office support applications,process integration
3757,sap plm,business and office support applications,product lifecycle management
3758,sap pm,business and office support applications,plant maintenance
3759,sap po,business and office support applications,process orchestration
3760,sap portal,business and office support applications,
3761,sap pos dm,business and office support applications,point-of-sale data management
3762,sap pp,business and office support applications,production planning
3763,sap ppm,business and office support applications,portfolio and project management
3764,sap pp-pi,business and office support applications,production planning process industries
3765,sap ps,business and office support applications,project system
3766,sap pscd,business and office support applications,public sector collection & disbursement
3767,sap pur,business and office support applications,purchase order
3768,sap qm,business and office support applications,quality management
3769,sap r/3,business and office support applications,
3770,sap s/4hana,business and office support applications,
3771,sap scm,business and office support applications,supply chain management
3772,sap sd,business and office support applications,sales & distribution
3773,sap security,business and office support applications,
3774,sap sem,business and office support applications,strategic enterprise management
3775,sap sm,business and office support applications,service management
3776,sap smartforms,business and office support applications,
3777,sap snc,business and office support applications,supply & network collaboration
3778,sap solution manager,business and office support applications,
3779,sap srm,business and office support applications,supplier relationship management
3780,sap successfactors,business and office support applications,
3781,sap tpm,business and office support applications,trade promotion management
3782,sap tr,business and office support applications,treasury
3783,sap vc,business and office support applications,variant configuration
3784,sap web dynpro for abap,business and office support applications,
3785,sap webi,business and office support applications,businessobject web intelligence
3786,sap wf,business and office support applications,workflow
3787,sap wm,business and office support applications,warehouse management
3788,sap xi,business and office support applications,exchange infrastructure
3789,sas aml,business and office support applications,anti-money laundering
3790,sas appdev studio,business and office support applications,
3791,sas bi platform,business and office support applications,
3792,sas cfo vision sas financial management solutions,business and office support applications,
3793,sas ci,business and office support applications,customer intelligence
3794,sas content categorization,business and office support applications,
3795,sas data quality-cleanse,business and office support applications,
3796,sas data surveyor for oracle,business and office support applications,
3797,sas di studio,business and office support applications,
3798,sas eg,business and office support applications,enterprise guide
3799,sas em,business and office support applications,enterprise miner
3800,sas enterprise reports,business and office support applications,
3801,sas fm,business and office support applications,financial management
3802,sas hcm,business and office support applications,human capital management
3803,sas idp,business and office support applications,information delivery portal
3804,sas integration technologies,business and office support applications,
3805,sas it management solutions,business and office support applications,
3806,sas it resource management,business and office support applications,
3807,sas it service vision,business and office support applications,
3808,sas jmp,business and office support applications,
3809,sas ma,business and office support applications,marketing automation
3810,sas management console,business and office support applications,
3811,sas olap cubes studio,business and office support applications,
3812,sas onlinetutor,business and office support applications,
3813,sas ph solutions,business and office support applications,
3814,sas pm,business and office support applications,performance management
3815,sas risk dimensions,business and office support applications,
3816,sas spds,business and office support applications,scalable performance data server
3817,sas statview,business and office support applications,
3818,sas universal odbc driver,business and office support applications,
3819,sas va,business and office support applications,visual analytics
3820,sas webhound,business and office support applications,
3821,sas/access,business and office support applications,
3822,sas/af,business and office support applications,
3823,sas/assist,business and office support applications,
3824,sas/c compiler,business and office support applications,
3825,sas/connect,business and office support applications,
3826,sas/eis,business and office support applications,
3827,sas/ets,business and office support applications,
3828,sas/fsp,business and office support applications,
3829,sas/graph,business and office support applications,
3830,sas/iml,business and office support applications,
3831,sas/intrnet,business and office support applications,
3832,sas/macro,business and office support applications,
3833,sas/mddb server,business and office support applications,
3834,sas/or,business and office support applications,
3835,sas/qc,business and office support applications,
3836,sas/share,business and office support applications,
3837,sas/stat,business and office support applications,
3838,sas/toolkit,business and office support applications,
3839,sas/warehouse administrator,business and office support applications,
3840,scala5,business and office support applications,
3841,scanjour,business and office support applications,
3842,scanjour captia,business and office support applications,
3843,sdc kernesystem,business and office support applications,
3844,service asset & configuration management,business and office support applications,itil
3845,service catalogue management,business and office support applications,itil
3846,service charging management,business and office support applications,itil
3847,service continuity management,business and office support applications,itil
3848,service level management,business and office support applications,itil
3849,sharepoint 2010 content,business and office support applications,
3850,siebel actuate,business and office support applications,
3851,siebel assignment manager,business and office support applications,
3852,siebel browser script,business and office support applications,java
3853,siebel crm,business and office support applications,
3854,siebel ebusiness,business and office support applications,
3855,siebel ecommunications,business and office support applications,
3856,siebel esales,business and office support applications,
3857,siebel escript,business and office support applications,
3858,siebel tools,business and office support applications,
3859,simcorp dimension,business and office support applications,
3860,skype for business,business and office support applications,
3861,smart test,business and office support applications,
3862,sodpow-promise,business and office support applications,
3863,sonwin,business and office support applications,
3864,squaredup,business and office support applications,dashboard
3865,star office,business and office support applications,
3866,stata,business and office support applications,
3867,straight-through processing,business and office support applications,finance
3868,styleman,business and office support applications,erp
3869,sugarcrm,business and office support applications,
3870,suitecloud,business and office support applications,
3871,sungard,business and office support applications,
3872,sunsystems,business and office support applications,
3873,sunsystems mis,business and office support applications,
3874,sunsystems other,business and office support applications,
3875,sunsystems sunaccounts/financials,business and office support applications,
3876,sunsystems sunbusiness/order fulfillment,business and office support applications,
3877,supercalc,business and office support applications,
3878,superoffice,business and office support applications,
3879,support magic,business and office support applications,
3880,surecomp allnett,business and office support applications,
3881,surecomp imex,business and office support applications,
3882,swiftalliance access,business and office support applications,saa
3883,swiftalliance gateway,business and office support applications,sag
3884,swiftalliance webstation,business and office support applications,sab
3885,swiftalliance workstation,business and office support applications,saw
3886,syclo work manager,business and office support applications,
3887,tableau,business and office support applications,
3888,talend application integration,business and office support applications,
3889,talend data integration,business and office support applications,
3890,talend master data management,business and office support applications,mdm
3891,targetprocess,business and office support applications,
3892,targit,business and office support applications,
3893,taxonomy,business and office support applications,
3894,teamviewer,business and office support applications,
3895,temenos corebanking,business and office support applications,tcb
3896,temenos financial reporting,business and office support applications,tfr
3897,temenos prodb,business and office support applications,t-prodb
3898,temenos t24,business and office support applications,
3899,templafy,business and office support applications,
3900,the health system's organisation register,business and office support applications,sor
3901,thomson reuters enterprise platform,business and office support applications,trep
3902,tia,business and office support applications,the insurance application
3903,tieline,business and office support applications,
3904,timeline,business and office support applications,
3905,toolbook cbt,business and office support applications,
3906,topdesk,business and office support applications,
3907,topdesk - asset management,business and office support applications,
3908,topdesk - call management,business and office support applications,
3909,topdesk - change management,business and office support applications,
3910,topdesk - contract management and slm,business and office support applications,
3911,topdesk - event management,business and office support applications,
3912,topdesk - property management,business and office support applications,
3913,topdesk - reservations management,business and office support applications,
3914,topdesk - self service desk,business and office support applications,
3915,trados tools,business and office support applications,
3916,transform,business and office support applications,bottomline technologies
3917,trello,business and office support applications,
3918,tridion r5 cms,business and office support applications,
3919,uinode,business and office support applications,
3920,uipath,business and office support applications,
3921,umbraco,business and office support applications,
3922,unified endpoint management,business and office support applications,uem
3923,unit4 agresso/unit4 business world,business and office support applications,
3924,veeam one,business and office support applications,
3925,veeva vault promomats,business and office support applications,
3926,vignette,business and office support applications,
3927,visma,business and office support applications,
3928,visual page,business and office support applications,
3929,walkme,business and office support applications,
3930,wallstreet systems,business and office support applications,
3931,warehouse manager,business and office support applications,
3932,wavelink avalanche,business and office support applications,
3933,web analytics,business and office support applications,
3934,webfocus,business and office support applications,
3935,wendia pob,business and office support applications,point of business
3936,windows identity foundation,business and office support applications,wif
3937,windows intune,business and office support applications,
3938,winnie,business and office support applications,
3939,wordengine,business and office support applications,
3940,wordperfect,business and office support applications,
3941,workday,business and office support applications,
3942,workfront,business and office support applications,
3943,workpoint 365,business and office support applications,
3944,works,business and office support applications,
3945,xellent,business and office support applications,
3946,xmpie,business and office support applications,
3947,xor,business and office support applications,
3948,xrm,business and office support applications,microsoft dynamics
3949,zendesk,business and office support applications,
3950,zerto virtual manager,business and office support applications,zvm
3951,zerto virtual replication,business and office support applications,
3952,adobe acrobat,multimedia tools,
3953,adobe after effects,multimedia tools,
3954,adobe air,multimedia tools,
3955,adobe analytics,multimedia tools,
3956,adobe captivate,multimedia tools,
3957,adobe coldfusion,multimedia tools,
3958,adobe dreamweaver,multimedia tools,
3959,adobe experience manager,multimedia tools,
3960,adobe fireworks,multimedia tools,
3961,adobe flash,multimedia tools,
3962,adobe flex,multimedia tools,
3963,adobe framemaker,multimedia tools,
3964,adobe illustrator,multimedia tools,
3965,adobe incopy,multimedia tools,
3966,adobe indesign,multimedia tools,
3967,adobe photoshop,multimedia tools,
3968,adobe photoshop elements,multimedia tools,
3969,adobe photoshop lightroom,multimedia tools,
3970,adobe premiere,multimedia tools,
3971,adobe robohelp,multimedia tools,
3972,adobe xd,multimedia tools,
3973,articulate storyline,multimedia tools,
3974,atomic,multimedia tools,
3975,autodesk 3ds max,multimedia tools,
3976,autodesk autocad,multimedia tools,
3977,autodesk inventor,multimedia tools,
3978,autodesk maya,multimedia tools,
3979,autodesk revit,multimedia tools,
3980,autosketch,multimedia tools,
3981,blackboard learn,multimedia tools,
3982,blender,multimedia tools,
3983,boxee,multimedia tools,
3984,cadkey 19,multimedia tools,
3985,canvas lms,multimedia tools,
3986,chamilo lms,multimedia tools,
3987,copywriting,multimedia tools,
3988,coreldraw graphics suite,multimedia tools,
3989,cornerstone lms,multimedia tools,
3990,coursera,multimedia tools,
3991,dash,multimedia tools,mpeg-dash
3992,director mx 2004,multimedia tools,
3993,dokeos,multimedia tools,
3994,figma,multimedia tools,design tool
3995,final cut pro,multimedia tools,
3996,final cut pro x,multimedia tools,
3997,flinto,multimedia tools,
3998,framer,multimedia tools,design tool
3999,framer x,multimedia tools,design tool
4000,gimp,multimedia tools,gnu image manipulation program
4001,grafana,multimedia tools,
4002,gtk+,multimedia tools,
4003,ilias,multimedia tools,
4004,inkscape,multimedia tools,
4005,invision,multimedia tools,
4006,keynote,multimedia tools,
4007,latex,multimedia tools,
4008,lightscape,multimedia tools,
4009,mapguide open source,multimedia tools,
4010,marvel,multimedia tools,
4011,material design,multimedia tools,
4012,mechanical desktop,multimedia tools,
4013,microsoft expression,multimedia tools,studio
4014,microsoft mediaroom presentation framework,multimedia tools,mpf
4015,microsoft photodraw,multimedia tools,
4016,mockflow,multimedia tools,
4017,mpeg-x,multimedia tools,mpeg-1-4
4018,netobjects fusion 4.0,multimedia tools,
4019,netobjects fusion mx,multimedia tools,
4020,omnigraffle,multimedia tools,
4021,openstreetmap,multimedia tools,osm
4022,origami studio,multimedia tools,
4023,paintshop pro,multimedia tools,
4024,picasso,multimedia tools,android
4025,principle,multimedia tools,
4026,proto.io,multimedia tools,
4027,protopie,multimedia tools,
4028,quickcad,multimedia tools,
4029,rapidui,multimedia tools,
4030,scorm package,multimedia tools,
4031,set-top box user interfaces,multimedia tools,
4032,siemens nx,multimedia tools,
4033,sketch,multimedia tools,
4034,stones webwriter,multimedia tools,
4035,storyboard,multimedia tools,
4036,tealium tracking,multimedia tools,
4037,techsmith camtasia video editor,multimedia tools,
4038,television user interfaces,multimedia tools,
4039,totara learn,multimedia tools,
4040,trivantis lectora,multimedia tools,
4041,tumult hype 3,multimedia tools,
4042,user flow,multimedia tools,ux
4043,ux flowchart,multimedia tools,
4044,vsdc video editor,multimedia tools,
4045,web map service,multimedia tools,wms
4046,webtricity,multimedia tools,
4047,whip! viewer,multimedia tools,
4048,windows media player,multimedia tools,
4049,wireframes,multimedia tools,screen blueprints
4050,wtb system topclass lms,multimedia tools,
4051,zbrush,multimedia tools,
4052,zeplin,multimedia tools,
4053,application performance management,business management/project management,apm
4054,assembla,business management/project management,
4055,basecamp,business management/project management,
4056,bid management,business management/project management,
4057,bpcs,business management/project management,
4058,business english,business management/project management,
4059,business liability,business management/project management,
4060,business recovery,business management/project management,
4061,business requirement analysis,business management/project management,
4062,business requirement documentation,business management/project management,brd
4063,business structure,business management/project management,
4064,business system,business management/project management,
4065,business vault,business management/project management,
4066,catalogue,business management/project management,
4067,chairman,business management/project management,
4068,content management,business management/project management,
4069,corporate performance management,business management/project management,cpm
4070,customer engagement management,business management/project management,cem
4071,customer journey,business management/project management,
4072,customer relationship management services,business management/project management,crms
4073,data quality management,business management/project management,
4074,data vault modelling,business management/project management,
4075,dw 2.0 architecture,business management/project management,
4076,ecocentric management,business management/project management,
4077,economic efficency,business management/project management,
4078,economics - administration,business management/project management,
4079,e-mail marketing,business management/project management,
4080,end to end management,business management/project management,
4081,enovia matrixone,business management/project management,
4082,enterprise analysis,business management/project management,
4083,enterprise information portals,business management/project management,
4084,enterprise reporting,business management/project management,
4085,external environment,business management/project management,
4086,fast esp,business management/project management,
4087,file management,business management/project management,
4088,identity access management,business management/project management,iam
4089,identity management,business management/project management,idm
4090,iga,business management/project management,identity governance & administration
4091,industrial organization,business management/project management,
4092,information flow management,business management/project management,
4093,information structures,business management/project management,
4094,ishikawa diagram,business management/project management,
4095,it accounting,business management/project management,
4096,k01-standardkontrakt,business management/project management,
4097,k02-standardkontrakt,business management/project management,
4098,k03-standardkontrakt,business management/project management,
4099,learning architecture,business management/project management,
4100,line & staff management,business management/project management,
4101,logistic systems,business management/project management,
4102,logistics management,business management/project management,
4103,management,business management/project management,
4104,management discussion and analysis,business management/project management,md&a
4105,management information system,business management/project management,mis
4106,managing director,business management/project management,md
4107,materials management,business management/project management,
4108,matrix42,business management/project management,
4109,mfa,business management/project management,multi-factor authentication
4110,micro economics,business management/project management,
4111,microsoft protection and recovery,business management/project management,
4112,misys ti plus,business management/project management,
4113,nice actimize,business management/project management,aml
4114,opex,business management/project management,operating expense
4115,pam,business management/project management,priviledged access management
4116,patch management,business management/project management,
4117,permission marketing,business management/project management,
4118,physical distribution management,business management/project management,
4119,product information management,business management/project management,pim
4120,purchasing and supply management,business management/project management,
4121,quality management,business management/project management,
4122,quest one identity manager,business management/project management,
4123,request for information,business management/project management,rfi
4124,request for proposal,business management/project management,rfp
4125,request for quotation,business management/project management,rfq
4126,res automation manager,business management/project management,
4127,res it store,business management/project management,
4128,res workspace manager,business management/project management,
4129,resource allocation,business management/project management,
4130,sap is-dfs,business management/project management,defense and security
4131,seeburger business integration suite,business management/project management,
4132,servicenow,business management/project management,
4133,small business,business management/project management,
4134,smart requirements,business management/project management,
4135,structured analysis sa,business management/project management,
4136,structured design sd,business management/project management,
4137,structured diagram sd,business management/project management,
4138,structured language sl,business management/project management,
4139,system management,business management/project management,
4140,total productive management,business management/project management,
4141,total quality management,business management/project management,
4142,utility,business management/project management,
4143,wonderware--- architectural patterns,principles & methodologies,business management/project management,
4144,business process modeling,business management/project management,bpm
4145,command query responsibility segregation,business management/project management,
4146,domain driven design,business management/project management,ddd
4147,microservices,business management/project management,
4148,model-view-controller,business management/project management,mvc
4149,model-view-viewmodel,business management/project management,mvvm
4150,object oriented programing,business management/project management,oop
4151,offentlig information online xml,business management/project management,oioxml
4152,restful,business management/project management,rest
4153,service-oriented architecture,business management/project management,soa
4154,test driven development,business management/project management,
4155,finance,industries,
4156,government,industries,
4157,insurance,industries,
4158,media,industries,
4159,public sector,industries,
4160,pharmaceutical,industries,
4161,retail,industries,
4162,startup,industries,
4163,internet,industries,
4164,marketing,industries,
4165,finance and insurance,industries,
4166,agile software development,working areas,
4167,architecture,working areas,
4168,automation,working areas,
4169,branching patterns,working areas,
4170,cloud computing,working areas,
4171,coverage measurement,working areas,
4172,devops,working areas,
4173,gitflow,working areas,
4174,infrastructure,working areas,
4175,infrastructure-as-code,working areas,
4176,implementation,working areas,
4177,integrations,working areas,
4178,market analyse,working areas,
4179,monitoring,working areas,
4180,object oriented design,working areas,ood
4181,object oriented programming,working areas,oop
4182,private cloud,working areas,
4183,site reliability,working areas,sre
4184,soa,working areas,
4185,static code analyse,working areas,
4186,system integration,working areas,
4187,ucm branching patterns,working areas,
4188,unit testing,working areas,
4189,virtualization,working areas,infrastructure
4190,web services,working areas,restful
4191,public cloud operations,working areas,
4192,public cloud architecture,working areas,
4193,distributed data store operations,working areas,
4194,relational database operations,working areas,
4195,container orchestration,working areas,
4196,application containerization,working areas,
4197,continuous software delivery,working areas,ci/cd
4198,software tool development,working areas,
4199,agile development,working areas,
4200,infrastructure as code,working areas,
4201,iot,working areas,
4202,scrum,working areas,
4203,artificial intelligence,working areas,ai
4204,big data,working areas,
4205,chief technology officer,working areas,cto
4206,coaching,working areas,
4207,configuration management,working areas,
4208,data modeling,working areas,
4209,database administrator,working areas,dba
4210,devsecops,working areas,
4211,distributed teams,working areas,
4212,e-commerce,working areas,
4213,education,working areas,
4214,fashion,working areas,
4215,financial services,working areas,
4216,full stack development,working areas,
4217,high availability,working areas,ha
4218,infrastructure-as-a-service,working areas,iaas
4219,legal services,working areas,
4220,machine learning,working areas,
4221,medical industry,working areas,
4222,multi cloud strategy,working areas,
4223,nearshoring,working areas,
4224,network,working areas,
4225,network architecture,working areas,
4226,network security,working areas,
4227,news,media and publication,working areas,
4228,platform-as-a-service,working areas,paas
4229,power supply industry,working areas,
4230,product owner,working areas,po
4231,shipping,working areas,
4232,sla,slo,sli,working areas,
4233,site reliability engineering,working areas,sre
4234,software-as-a-service,working areas,saas
4235,internet of thingsd,working areas,iot
4236,ansible tower,automation,
4237,appveyer,automation,
4238,chocolatey,automation,
4239,grunt,automation,
4240,jenkins ci,automation,
4241,ms build,automation,
4242,puppet enterprise,automation,
4243,puppet pipelines,automation,
4244,serverless,automation,
4245,subversion,automation,svn
4246,team foundation server,automation,tfs
4247,terraform,automation,
4248,libpod / podman,containers and hypervisor virtualisation,
4249,lxc,containers and hypervisor virtualisation,
4250,solaris zones,containers and hypervisor virtualisation,
4251,qemu/kvm,containers and hypervisor virtualisation,
4252,cassandra,distributed data stores and relational databases,
4253,kafka,distributed data stores and relational databases,
4254,druid,distributed data stores and relational databases,
4255,couchdb,distributed data stores and relational databases,
4256,berkeley db,distributed data stores and relational databases,
4257,oracle db,distributed data stores and relational databases,
4258,ms sql server,distributed data stores and relational databases,
4259,dynamodb,databases,
4260,mssql,databases,
4261,solr,databases,
4262,akamai,cloud,
4263,amazon simple storage service,cloud,s3
4264,aws cli,cloud,
4265,azure,cloud,
4266,google cloud,cloud,
4267,jira,cloud,
4268,oracle cloud,cloud,
4269,application developer framework,programming & scripting,adf
4270,c#.net,programming & scripting,
4271,express,programming & scripting,javascript
4272,nodejs,programming & scripting,
4273,pyinstaller,programming & scripting,
4274,bash / sh,programming & scripting,
4275,nodejs / javascript,programming & scripting,
4276,dapper,database,caching & data formats,
4277,extensible markup language,database,caching & data formats,xml
4278,hadoop,database,caching & data formats,
4279,mapr,database,caching & data formats,
4280,ms sql server,transact-sql,database,caching & data formats,t-sql
4281,oracle db,pl/sql,database,caching & data formats,
4282,centos,operating systems,
4283,rancheros,operating systems,
4284,windows server,operating systems,
4285,gnu/linux,operating systems,
4286,redhat enterprise linux,operating systems,
4287,fedora server,operating systems,
4288,amazon linux,operating systems,1 & 2
4289,atomic host,operating systems,
4290,ubuntu server,operating systems,
4291,debian gnu/linux,operating systems,
4292,container linux,operating systems,
4293,alpine linux,operating systems,
4294,solaris,operating systems,
4295,apache2,middleware,
4296,internet information server,middleware,iis
4297,oracle weblogic,middleware,
4298,apigee,middleware,
4299,cdn,middleware,
4300,ironmq,middleware,
4301,jboss application server,middleware,
4302,varnish cache,middleware,
4303,redhat jboss,middleware,
4304,ibm websphere,middleware,
4305,git flow,methods,
4306,jenkins declarative pipeline,ci tools,
4307,jenkins pipeline libaries,ci tools,
4308,jenkins scripted pipeline,ci tools,
4309,circle ci,ci tools,
4310,concourse ci,ci tools,
4311,beats family,monitoring & logging,
